arm,epoch,slot,decode,hit_counts,last_write_seq,usage,n_records,is_contra_fork,is_stale_superseded,is_current_fork,is_merge_candidate,role
stale-soft,3,36,1,4,420,4.0,4,0,0,0,0,clean
stale-soft,3,37,1,4,421,4.0,4,0,0,0,0,clean
stale-soft,3,38,1,4,422,4.0,4,0,0,0,0,clean
stale-soft,3,39,1,4,423,4.0,4,0,0,0,0,clean
stale-soft,3,40,1,4,424,4.0,4,0,0,0,0,clean
stale-soft,3,41,1,4,425,4.0,4,0,0,0,0,clean
stale-soft,3,42,1,4,426,4.0,4,0,0,0,0,clean
stale-soft,3,43,1,4,427,4.0,4,0,0,0,0,clean
stale-soft,3,44,1,4,428,4.0,4,0,0,0,0,clean
stale-soft,3,45,1,4,429,4.0,4,0,0,0,0,clean
stale-soft,3,46,1,4,430,4.0,4,0,0,0,0,clean
stale-soft,3,47,1,4,431,4.0,4,0,0,0,0,clean
stale-soft,3,48,1,4,432,4.0,4,0,0,0,0,clean
stale-soft,3,49,1,4,433,4.0,4,0,0,0,0,clean
stale-soft,3,50,1,4,434,4.0,4,0,0,0,0,clean
stale-soft,3,51,1,4,435,4.0,4,0,0,0,0,clean
stale-soft,3,52,1,4,436,4.0,4,0,0,0,0,clean
stale-soft,3,53,1,4,437,4.0,4,0,0,0,0,clean
stale-soft,3,54,1,4,438,4.0,4,0,0,0,0,clean
stale-soft,3,55,1,4,439,4.0,4,0,0,0,0,clean
stale-soft,3,56,1,4,440,4.0,4,0,0,0,0,clean
stale-soft,3,57,1,4,441,4.0,4,0,0,0,0,clean
stale-soft,3,58,1,4,442,4.0,4,0,0,0,0,clean
stale-soft,3,59,1,4,443,4.0,4,0,0,0,0,clean
stale-soft,3,60,1,4,444,4.0,4,0,0,0,0,clean
stale-soft,3,61,1,4,445,4.0,4,0,0,0,0,clean
stale-soft,3,62,1,4,446,4.0,4,0,0,0,0,clean
stale-soft,3,63,1,4,447,4.0,4,0,0,0,0,clean
stale-soft,3,64,2,4,448,4.0,4,0,0,0,0,clean
stale-soft,3,65,2,4,449,4.0,4,0,0,0,0,clean
stale-soft,3,66,2,4,450,4.0,4,0,0,0,0,clean
stale-soft,3,67,2,4,451,4.0,4,0,0,0,0,clean
stale-soft,3,68,2,4,452,4.0,4,0,0,0,0,clean
stale-soft,3,69,2,4,453,4.0,4,0,0,0,0,clean
stale-soft,3,70,2,4,454,4.0,4,0,0,0,0,clean
stale-soft,3,71,2,4,455,4.0,4,0,0,0,0,clean
stale-soft,3,72,2,4,456,4.0,4,0,0,0,0,clean
stale-soft,3,73,2,4,457,4.0,4,0,0,0,0,clean
stale-soft,3,74,2,4,458,4.0,4,0,0,0,0,clean
stale-soft,3,75,2,4,459,4.0,4,0,0,0,0,clean
stale-soft,3,76,2,4,460,4.0,4,0,0,0,0,clean
stale-soft,3,77,2,4,461,4.0,4,0,0,0,0,clean
stale-soft,3,78,2,4,462,4.0,4,0,0,0,0,clean
stale-soft,3,79,2,4,463,4.0,4,0,0,0,0,clean
stale-soft,3,80,2,4,464,4.0,4,0,0,0,0,clean
stale-soft,3,81,2,4,465,4.0,4,0,0,0,0,clean
stale-soft,3,82,2,4,466,4.0,4,0,0,0,0,clean
stale-soft,3,83,2,4,467,4.0,4,0,0,0,0,clean
stale-soft,3,84,2,4,468,4.0,4,0,0,0,0,clean
stale-soft,3,85,2,4,469,4.0,4,0,0,0,0,clean
stale-soft,3,86,2,4,470,4.0,4,0,0,0,0,clean
stale-soft,3,87,2,4,471,4.0,4,0,0,0,0,clean
stale-soft,3,88,2,4,472,4.0,4,0,0,0,0,clean
stale-soft,3,89,2,4,473,4.0,4,0,0,0,0,clean
stale-soft,3,90,2,4,474,4.0,4,0,0,0,0,clean
stale-soft,3,91,2,4,475,4.0,4,0,0,0,0,clean
stale-soft,3,92,2,4,476,4.0,4,0,0,0,0,clean
stale-soft,3,93,2,4,477,4.0,4,0,0,0,0,clean
stale-soft,3,94,2,4,478,4.0,4,0,0,0,0,clean
stale-soft,3,95,2,4,479,4.0,4,0,0,0,0,clean
stale-soft,3,96,3,4,480,4.0,4,0,0,0,0,clean
stale-soft,3,97,3,4,481,4.0,4,0,0,0,0,clean
stale-soft,3,98,3,4,482,4.0,4,0,0,0,0,clean
stale-soft,3,99,3,4,483,4.0,4,0,0,0,0,clean
stale-soft,3,100,3,4,484,4.0,4,0,0,0,0,clean
stale-soft,3,101,3,4,485,4.0,4,0,0,0,0,clean
stale-soft,3,102,3,4,486,4.0,4,0,0,0,0,clean
stale-soft,3,103,3,4,487,4.0,4,0,0,0,0,clean
stale-soft,3,104,3,4,488,4.0,4,0,0,0,0,clean
stale-soft,3,105,3,4,489,4.0,4,0,0,0,0,clean
stale-soft,3,106,3,4,490,4.0,4,0,0,0,0,clean
stale-soft,3,107,3,4,491,4.0,4,0,0,0,0,clean
stale-soft,3,108,3,4,492,4.0,4,0,0,0,0,clean
stale-soft,3,109,3,4,493,4.0,4,0,0,0,0,clean
stale-soft,3,110,3,4,494,4.0,4,0,0,0,0,clean
stale-soft,3,111,3,4,495,4.0,4,0,0,0,0,clean
stale-soft,3,112,3,4,496,4.0,4,0,0,0,0,clean
stale-soft,3,113,3,4,497,4.0,4,0,0,0,0,clean
stale-soft,3,114,3,4,498,4.0,4,0,0,0,0,clean
stale-soft,3,115,3,4,499,4.0,4,0,0,0,0,clean
stale-soft,3,116,3,4,500,4.0,4,0,0,0,0,clean
stale-soft,3,117,3,4,501,4.0,4,0,0,0,0,clean
stale-soft,3,118,3,4,502,4.0,4,0,0,0,0,clean
stale-soft,3,119,3,4,503,4.0,4,0,0,0,0,clean
stale-soft,3,120,3,4,504,4.0,4,0,0,0,0,clean
stale-soft,3,121,3,4,505,4.0,4,0,0,0,0,clean
stale-soft,3,122,3,4,506,4.0,4,0,0,0,0,clean
stale-soft,3,123,3,4,507,4.0,4,0,0,0,0,clean
stale-soft,3,124,3,4,508,4.0,4,0,0,0,0,clean
stale-soft,3,125,3,4,509,4.0,4,0,0,0,0,clean
stale-soft,3,126,3,4,510,4.0,4,0,0,0,0,clean
stale-soft,3,127,3,4,511,4.0,4,0,0,0,0,clean
stale-soft,4,0,0,5,512,5.0,5,0,0,0,0,clean
stale-soft,4,1,0,5,513,5.0,5,0,0,0,0,clean
stale-soft,4,2,0,5,514,5.0,5,0,0,0,0,clean
stale-soft,4,3,0,5,515,5.0,5,0,0,0,0,clean
stale-soft,4,4,0,5,516,5.0,5,0,0,0,0,clean
stale-soft,4,5,0,5,517,5.0,5,0,0,0,0,clean
stale-soft,4,6,0,5,518,5.0,5,0,0,0,0,clean
stale-soft,4,7,0,5,519,5.0,5,0,0,0,0,clean
stale-soft,4,8,0,5,520,5.0,5,0,0,0,0,clean
stale-soft,4,9,0,5,521,5.0,5,0,0,0,0,clean
stale-soft,4,10,0,5,522,5.0,5,0,0,0,0,clean
stale-soft,4,11,0,5,523,5.0,5,0,0,0,0,clean
stale-soft,4,12,0,5,524,5.0,5,0,0,0,0,clean
stale-soft,4,13,0,5,525,5.0,5,0,0,0,0,clean
stale-soft,4,14,0,5,526,5.0,5,0,0,0,0,clean
stale-soft,4,15,0,5,527,5.0,5,0,0,0,0,clean
stale-soft,4,16,0,5,528,5.0,5,0,0,0,0,clean
stale-soft,4,17,0,5,529,5.0,5,0,0,0,0,clean
stale-soft,4,18,0,5,530,5.0,5,0,0,0,0,clean
stale-soft,4,19,0,5,531,5.0,5,0,0,0,0,clean
stale-soft,4,20,0,5,532,5.0,5,0,0,0,0,clean
stale-soft,4,21,0,5,533,5.0,5,0,0,0,0,clean
stale-soft,4,22,0,5,534,5.0,5,0,0,0,0,clean
stale-soft,4,23,0,5,535,5.0,5,0,0,0,0,clean
stale-soft,4,24,0,5,536,5.0,5,0,0,0,0,clean
stale-soft,4,25,0,5,537,5.0,5,0,0,0,0,clean
stale-soft,4,26,0,5,538,5.0,5,0,0,0,0,clean
stale-soft,4,27,0,5,539,5.0,5,0,0,0,0,clean
stale-soft,4,28,0,5,540,5.0,5,0,0,0,0,clean
stale-soft,4,29,0,5,541,5.0,5,0,0,0,0,clean
stale-soft,4,30,0,5,542,5.0,5,0,0,0,0,clean
stale-soft,4,31,0,5,543,5.0,5,0,0,0,0,clean
stale-soft,4,32,1,5,544,5.0,5,0,0,0,0,clean
stale-soft,4,33,1,5,545,5.0,5,0,0,0,0,clean
stale-soft,4,34,1,5,546,5.0,5,0,0,0,0,clean
stale-soft,4,35,1,5,547,5.0,5,0,0,0,0,clean
stale-soft,4,36,1,5,548,5.0,5,0,0,0,0,clean
stale-soft,4,37,1,5,549,5.0,5,0,0,0,0,clean
stale-soft,4,38,1,5,550,5.0,5,0,0,0,0,clean
stale-soft,4,39,1,5,551,5.0,5,0,0,0,0,clean
stale-soft,4,40,1,5,552,5.0,5,0,0,0,0,clean
stale-soft,4,41,1,5,553,5.0,5,0,0,0,0,clean
stale-soft,4,42,1,5,554,5.0,5,0,0,0,0,clean
stale-soft,4,43,1,5,555,5.0,5,0,0,0,0,clean
stale-soft,4,44,1,5,556,5.0,5,0,0,0,0,clean
stale-soft,4,45,1,5,557,5.0,5,0,0,0,0,clean
stale-soft,4,46,1,5,558,5.0,5,0,0,0,0,clean
stale-soft,4,47,1,5,559,5.0,5,0,0,0,0,clean
stale-soft,4,48,1,5,560,5.0,5,0,0,0,0,clean
stale-soft,4,49,1,5,561,5.0,5,0,0,0,0,clean
stale-soft,4,50,1,5,562,5.0,5,0,0,0,0,clean
stale-soft,4,51,1,5,563,5.0,5,0,0,0,0,clean
stale-soft,4,52,1,5,564,5.0,5,0,0,0,0,clean
stale-soft,4,53,1,5,565,5.0,5,0,0,0,0,clean
stale-soft,4,54,1,5,566,5.0,5,0,0,0,0,clean
stale-soft,4,55,1,5,567,5.0,5,0,0,0,0,clean
stale-soft,4,56,1,5,568,5.0,5,0,0,0,0,clean
stale-soft,4,57,1,5,569,5.0,5,0,0,0,0,clean
stale-soft,4,58,1,5,570,5.0,5,0,0,0,0,clean
stale-soft,4,59,1,5,571,5.0,5,0,0,0,0,clean
stale-soft,4,60,1,5,572,5.0,5,0,0,0,0,clean
stale-soft,4,61,1,5,573,5.0,5,0,0,0,0,clean
stale-soft,4,62,1,5,574,5.0,5,0,0,0,0,clean
stale-soft,4,63,1,5,575,5.0,5,0,0,0,0,clean
stale-soft,4,64,2,5,576,5.0,5,0,0,0,0,clean
stale-soft,4,65,2,5,577,5.0,5,0,0,0,0,clean
stale-soft,4,66,2,5,578,5.0,5,0,0,0,0,clean
stale-soft,4,67,2,5,579,5.0,5,0,0,0,0,clean
stale-soft,4,68,2,5,580,5.0,5,0,0,0,0,clean
stale-soft,4,69,2,5,581,5.0,5,0,0,0,0,clean
stale-soft,4,70,2,5,582,5.0,5,0,0,0,0,clean
stale-soft,4,71,2,5,583,5.0,5,0,0,0,0,clean
stale-soft,4,72,2,5,584,5.0,5,0,0,0,0,clean
stale-soft,4,73,2,5,585,5.0,5,0,0,0,0,clean
stale-soft,4,74,2,5,586,5.0,5,0,0,0,0,clean
stale-soft,4,75,2,5,587,5.0,5,0,0,0,0,clean
stale-soft,4,76,2,5,588,5.0,5,0,0,0,0,clean
stale-soft,4,77,2,5,589,5.0,5,0,0,0,0,clean
stale-soft,4,78,2,5,590,5.0,5,0,0,0,0,clean
stale-soft,4,79,2,5,591,5.0,5,0,0,0,0,clean
stale-soft,4,80,2,5,592,5.0,5,0,0,0,0,clean
stale-soft,4,81,2,5,593,5.0,5,0,0,0,0,clean
stale-soft,4,82,2,5,594,5.0,5,0,0,0,0,clean
stale-soft,4,83,2,5,595,5.0,5,0,0,0,0,clean
stale-soft,4,84,2,5,596,5.0,5,0,0,0,0,clean
stale-soft,4,85,2,5,597,5.0,5,0,0,0,0,clean
stale-soft,4,86,2,5,598,5.0,5,0,0,0,0,clean
stale-soft,4,87,2,5,599,5.0,5,0,0,0,0,clean
stale-soft,4,88,2,5,600,5.0,5,0,0,0,0,clean
stale-soft,4,89,2,5,601,5.0,5,0,0,0,0,clean
stale-soft,4,90,2,5,602,5.0,5,0,0,0,0,clean
stale-soft,4,91,2,5,603,5.0,5,0,0,0,0,clean
stale-soft,4,92,2,5,604,5.0,5,0,0,0,0,clean
stale-soft,4,93,2,5,605,5.0,5,0,0,0,0,clean
stale-soft,4,94,2,5,606,5.0,5,0,0,0,0,clean
stale-soft,4,95,2,5,607,5.0,5,0,0,0,0,clean
stale-soft,4,96,3,5,608,5.0,5,0,0,0,0,clean
stale-soft,4,97,3,5,609,5.0,5,0,0,0,0,clean
stale-soft,4,98,3,5,610,5.0,5,0,0,0,0,clean
stale-soft,4,99,3,5,611,5.0,5,0,0,0,0,clean
stale-soft,4,100,3,5,612,5.0,5,0,0,0,0,clean
stale-soft,4,101,3,5,613,5.0,5,0,0,0,0,clean
stale-soft,4,102,3,5,614,5.0,5,0,0,0,0,clean
stale-soft,4,103,3,5,615,5.0,5,0,0,0,0,clean
stale-soft,4,104,3,5,616,5.0,5,0,0,0,0,clean
stale-soft,4,105,3,5,617,5.0,5,0,0,0,0,clean
stale-soft,4,106,3,5,618,5.0,5,0,0,0,0,clean
stale-soft,4,107,3,5,619,5.0,5,0,0,0,0,clean
stale-soft,4,108,3,5,620,5.0,5,0,0,0,0,clean
stale-soft,4,109,3,5,621,5.0,5,0,0,0,0,clean
stale-soft,4,110,3,5,622,5.0,5,0,0,0,0,clean
stale-soft,4,111,3,5,623,5.0,5,0,0,0,0,clean
stale-soft,4,112,3,5,624,5.0,5,0,0,0,0,clean
stale-soft,4,113,3,5,625,5.0,5,0,0,0,0,clean
stale-soft,4,114,3,5,626,5.0,5,0,0,0,0,clean
stale-soft,4,115,3,5,627,5.0,5,0,0,0,0,clean
stale-soft,4,116,3,5,628,5.0,5,0,0,0,0,clean
stale-soft,4,117,3,5,629,5.0,5,0,0,0,0,clean
stale-soft,4,118,3,5,630,5.0,5,0,0,0,0,clean
stale-soft,4,119,3,5,631,5.0,5,0,0,0,0,clean
stale-soft,4,120,3,5,632,5.0,5,0,0,0,0,clean
stale-soft,4,121,3,5,633,5.0,5,0,0,0,0,clean
stale-soft,4,122,3,5,634,5.0,5,0,0,0,0,clean
stale-soft,4,123,3,5,635,5.0,5,0,0,0,0,clean
stale-soft,4,124,3,5,636,5.0,5,0,0,0,0,clean
stale-soft,4,125,3,5,637,5.0,5,0,0,0,0,clean
stale-soft,4,126,3,5,638,5.0,5,0,0,0,0,clean
stale-soft,4,127,3,5,639,5.0,5,0,0,0,0,clean
stale-soft,5,0,0,6,640,6.0,6,0,0,0,0,clean
stale-soft,5,1,0,6,641,6.0,6,0,0,0,0,clean
stale-soft,5,2,0,6,642,6.0,6,0,0,0,0,clean
stale-soft,5,3,0,6,643,6.0,6,0,0,0,0,clean
stale-soft,5,4,0,6,644,6.0,6,0,0,0,0,clean
stale-soft,5,5,0,6,645,6.0,6,0,0,0,0,clean
stale-soft,5,6,0,6,646,6.0,6,0,0,0,0,clean
stale-soft,5,7,0,6,647,6.0,6,0,0,0,0,clean
stale-soft,5,8,0,6,648,6.0,6,0,0,0,0,clean
stale-soft,5,9,0,6,649,6.0,6,0,0,0,0,clean
stale-soft,5,10,0,6,650,6.0,6,0,0,0,0,clean
stale-soft,5,11,0,6,651,6.0,6,0,0,0,0,clean
stale-soft,5,12,0,6,652,6.0,6,0,0,0,0,clean
stale-soft,5,13,0,6,653,6.0,6,0,0,0,0,clean
stale-soft,5,14,0,6,654,6.0,6,0,0,0,0,clean
stale-soft,5,15,0,6,655,6.0,6,0,0,0,0,clean
stale-soft,5,16,0,6,656,6.0,6,0,0,0,0,clean
stale-soft,5,17,0,6,657,6.0,6,0,0,0,0,clean
stale-soft,5,18,0,6,658,6.0,6,0,0,0,0,clean
stale-soft,5,19,0,6,659,6.0,6,0,0,0,0,clean
stale-soft,5,20,0,6,660,6.0,6,0,0,0,0,clean
stale-soft,5,21,0,6,661,6.0,6,0,0,0,0,clean
stale-soft,5,22,0,6,662,6.0,6,0,0,0,0,clean
stale-soft,5,23,0,6,663,6.0,6,0,0,0,0,clean
stale-soft,5,24,0,6,664,6.0,6,0,0,0,0,clean
stale-soft,5,25,0,6,665,6.0,6,0,0,0,0,clean
stale-soft,5,26,0,6,666,6.0,6,0,0,0,0,clean
stale-soft,5,27,0,6,667,6.0,6,0,0,0,0,clean
stale-soft,5,28,0,6,668,6.0,6,0,0,0,0,clean
stale-soft,5,29,0,6,669,6.0,6,0,0,0,0,clean
stale-soft,5,30,0,6,670,6.0,6,0,0,0,0,clean
stale-soft,5,31,0,6,671,6.0,6,0,0,0,0,clean
stale-soft,5,32,1,6,672,6.0,6,0,0,0,0,clean
stale-soft,5,33,1,6,673,6.0,6,0,0,0,0,clean
stale-soft,5,34,1,6,674,6.0,6,0,0,0,0,clean
stale-soft,5,35,1,6,675,6.0,6,0,0,0,0,clean
stale-soft,5,36,1,6,676,6.0,6,0,0,0,0,clean
stale-soft,5,37,1,6,677,6.0,6,0,0,0,0,clean
stale-soft,5,38,1,6,678,6.0,6,0,0,0,0,clean
stale-soft,5,39,1,6,679,6.0,6,0,0,0,0,clean
stale-soft,5,40,1,6,680,6.0,6,0,0,0,0,clean
stale-soft,5,41,1,6,681,6.0,6,0,0,0,0,clean
stale-soft,5,42,1,6,682,6.0,6,0,0,0,0,clean
stale-soft,5,43,1,6,683,6.0,6,0,0,0,0,clean
stale-soft,5,44,1,6,684,6.0,6,0,0,0,0,clean
stale-soft,5,45,1,6,685,6.0,6,0,0,0,0,clean
stale-soft,5,46,1,6,686,6.0,6,0,0,0,0,clean
stale-soft,5,47,1,6,687,6.0,6,0,0,0,0,clean
stale-soft,5,48,1,6,688,6.0,6,0,0,0,0,clean
stale-soft,5,49,1,6,689,6.0,6,0,0,0,0,clean
stale-soft,5,50,1,6,690,6.0,6,0,0,0,0,clean
stale-soft,5,51,1,6,691,6.0,6,0,0,0,0,clean
stale-soft,5,52,1,6,692,6.0,6,0,0,0,0,clean
stale-soft,5,53,1,6,693,6.0,6,0,0,0,0,clean
stale-soft,5,54,1,6,694,6.0,6,0,0,0,0,clean
stale-soft,5,55,1,6,695,6.0,6,0,0,0,0,clean
stale-soft,5,56,1,6,696,6.0,6,0,0,0,0,clean
stale-soft,5,57,1,6,697,6.0,6,0,0,0,0,clean
stale-soft,5,58,1,6,698,6.0,6,0,0,0,0,clean
stale-soft,5,59,1,6,699,6.0,6,0,0,0,0,clean
stale-soft,5,60,1,6,700,6.0,6,0,0,0,0,clean
stale-soft,5,61,1,6,701,6.0,6,0,0,0,0,clean
stale-soft,5,62,1,6,702,6.0,6,0,0,0,0,clean
stale-soft,5,63,1,6,703,6.0,6,0,0,0,0,clean
stale-soft,5,64,2,6,704,6.0,6,0,0,0,0,clean
stale-soft,5,65,2,6,705,6.0,6,0,0,0,0,clean
stale-soft,5,66,2,6,706,6.0,6,0,0,0,0,clean
stale-soft,5,67,2,6,707,6.0,6,0,0,0,0,clean
stale-soft,5,68,2,6,708,6.0,6,0,0,0,0,clean
stale-soft,5,69,2,6,709,6.0,6,0,0,0,0,clean
stale-soft,5,70,2,6,710,6.0,6,0,0,0,0,clean
stale-soft,5,71,2,6,711,6.0,6,0,0,0,0,clean
stale-soft,5,72,2,6,712,6.0,6,0,0,0,0,clean
stale-soft,5,73,2,6,713,6.0,6,0,0,0,0,clean
stale-soft,5,74,2,6,714,6.0,6,0,0,0,0,clean
stale-soft,5,75,2,6,715,6.0,6,0,0,0,0,clean
stale-soft,5,76,2,6,716,6.0,6,0,0,0,0,clean
stale-soft,5,77,2,6,717,6.0,6,0,0,0,0,clean
stale-soft,5,78,2,6,718,6.0,6,0,0,0,0,clean
stale-soft,5,79,2,6,719,6.0,6,0,0,0,0,clean
stale-soft,5,80,2,6,720,6.0,6,0,0,0,0,clean
stale-soft,5,81,2,6,721,6.0,6,0,0,0,0,clean
stale-soft,5,82,2,6,722,6.0,6,0,0,0,0,clean
stale-soft,5,83,2,6,723,6.0,6,0,0,0,0,clean
stale-soft,5,84,2,6,724,6.0,6,0,0,0,0,clean
stale-soft,5,85,2,6,725,6.0,6,0,0,0,0,clean
stale-soft,5,86,2,6,726,6.0,6,0,0,0,0,clean
stale-soft,5,87,2,6,727,6.0,6,0,0,0,0,clean
stale-soft,5,88,2,6,728,6.0,6,0,0,0,0,clean
stale-soft,5,89,2,6,729,6.0,6,0,0,0,0,clean
stale-soft,5,90,2,6,730,6.0,6,0,0,0,0,clean
stale-soft,5,91,2,6,731,6.0,6,0,0,0,0,clean
stale-soft,5,92,2,6,732,6.0,6,0,0,0,0,clean
stale-soft,5,93,2,6,733,6.0,6,0,0,0,0,clean
stale-soft,5,94,2,6,734,6.0,6,0,0,0,0,clean
stale-soft,5,95,2,6,735,6.0,6,0,0,0,0,clean
stale-soft,5,96,3,6,736,6.0,6,0,0,0,0,clean
stale-soft,5,97,3,6,737,6.0,6,0,0,0,0,clean
stale-soft,5,98,3,6,738,6.0,6,0,0,0,0,clean
stale-soft,5,99,3,6,739,6.0,6,0,0,0,0,clean
stale-soft,5,100,3,6,740,6.0,6,0,0,0,0,clean
stale-soft,5,101,3,6,741,6.0,6,0,0,0,0,clean
stale-soft,5,102,3,6,742,6.0,6,0,0,0,0,clean
stale-soft,5,103,3,6,743,6.0,6,0,0,0,0,clean
stale-soft,5,104,3,6,744,6.0,6,0,0,0,0,clean
stale-soft,5,105,3,6,745,6.0,6,0,0,0,0,clean
stale-soft,5,106,3,6,746,6.0,6,0,0,0,0,clean
stale-soft,5,107,3,6,747,6.0,6,0,0,0,0,clean
stale-soft,5,108,3,6,748,6.0,6,0,0,0,0,clean
stale-soft,5,109,3,6,749,6.0,6,0,0,0,0,clean
stale-soft,5,110,3,6,750,6.0,6,0,0,0,0,clean
stale-soft,5,111,3,6,751,6.0,6,0,0,0,0,clean
stale-soft,5,112,3,6,752,6.0,6,0,0,0,0,clean
stale-soft,5,113,3,6,753,6.0,6,0,0,0,0,clean
stale-soft,5,114,3,6,754,6.0,6,0,0,0,0,clean
stale-soft,5,115,3,6,755,6.0,6,0,0,0,0,clean
stale-soft,5,116,3,6,756,6.0,6,0,0,0,0,clean
stale-soft,5,117,3,6,757,6.0,6,0,0,0,0,clean
stale-soft,5,118,3,6,758,6.0,6,0,0,0,0,clean
stale-soft,5,119,3,6,759,6.0,6,0,0,0,0,clean
stale-soft,5,120,3,6,760,6.0,6,0,0,0,0,clean
stale-soft,5,121,3,6,761,6.0,6,0,0,0,0,clean
stale-soft,5,122,3,6,762,6.0,6,0,0,0,0,clean
stale-soft,5,123,3,6,763,6.0,6,0,0,0,0,clean
stale-soft,5,124,3,6,764,6.0,6,0,0,0,0,clean
stale-soft,5,125,3,6,765,6.0,6,0,0,0,0,clean
stale-soft,5,126,3,6,766,6.0,6,0,0,0,0,clean
stale-soft,5,127,3,6,767,6.0,6,0,0,0,0,clean
stale-soft,6,0,0,7,768,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,1,0,7,769,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,2,0,7,770,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,3,0,7,771,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,4,0,7,772,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,5,0,7,773,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,6,0,7,774,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,7,0,7,775,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,8,0,7,776,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,9,0,7,777,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,10,0,7,778,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,11,0,7,779,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,12,0,7,780,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,13,0,7,781,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,14,0,7,782,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,15,0,7,783,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,16,0,7,784,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,17,0,7,785,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,18,0,7,786,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,19,0,7,787,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,20,0,7,788,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,21,0,7,789,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,22,0,7,790,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,23,0,7,791,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,24,0,7,792,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,25,0,7,793,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,26,0,7,794,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,27,0,7,795,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,28,0,7,796,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,29,0,7,797,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,30,0,7,798,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,31,0,7,799,7.0,7,0,1,0,1,stale_superseded
stale-soft,6,32,1,7,800,7.0,7,0,0,0,0,clean
stale-soft,6,33,1,7,801,7.0,7,0,0,0,0,clean
stale-soft,6,34,1,7,802,7.0,7,0,0,0,0,clean
stale-soft,6,35,1,7,803,7.0,7,0,0,0,0,clean
stale-soft,6,36,1,7,804,7.0,7,0,0,0,0,clean
stale-soft,6,37,1,7,805,7.0,7,0,0,0,0,clean
stale-soft,6,38,1,7,806,7.0,7,0,0,0,0,clean
stale-soft,6,39,1,7,807,7.0,7,0,0,0,0,clean
stale-soft,6,40,1,7,808,7.0,7,0,0,0,0,clean
stale-soft,6,41,1,7,809,7.0,7,0,0,0,0,clean
stale-soft,6,42,1,7,810,7.0,7,0,0,0,0,clean
stale-soft,6,43,1,7,811,7.0,7,0,0,0,0,clean
stale-soft,6,44,1,7,812,7.0,7,0,0,0,0,clean
stale-soft,6,45,1,7,813,7.0,7,0,0,0,0,clean
stale-soft,6,46,1,7,814,7.0,7,0,0,0,0,clean
stale-soft,6,47,1,7,815,7.0,7,0,0,0,0,clean
stale-soft,6,48,1,7,816,7.0,7,0,0,0,0,clean
stale-soft,6,49,1,7,817,7.0,7,0,0,0,0,clean
stale-soft,6,50,1,7,818,7.0,7,0,0,0,0,clean
stale-soft,6,51,1,7,819,7.0,7,0,0,0,0,clean
stale-soft,6,52,1,7,820,7.0,7,0,0,0,0,clean
stale-soft,6,53,1,7,821,7.0,7,0,0,0,0,clean
stale-soft,6,54,1,7,822,7.0,7,0,0,0,0,clean
stale-soft,6,55,1,7,823,7.0,7,0,0,0,0,clean
stale-soft,6,56,1,7,824,7.0,7,0,0,0,0,clean
stale-soft,6,57,1,7,825,7.0,7,0,0,0,0,clean
stale-soft,6,58,1,7,826,7.0,7,0,0,0,0,clean
stale-soft,6,59,1,7,827,7.0,7,0,0,0,0,clean
stale-soft,6,60,1,7,828,7.0,7,0,0,0,0,clean
stale-soft,6,61,1,7,829,7.0,7,0,0,0,0,clean
stale-soft,6,62,1,7,830,7.0,7,0,0,0,0,clean
stale-soft,6,63,1,7,831,7.0,7,0,0,0,0,clean
stale-soft,6,64,2,7,832,7.0,7,0,0,0,0,clean
stale-soft,6,65,2,7,833,7.0,7,0,0,0,0,clean
stale-soft,6,66,2,7,834,7.0,7,0,0,0,0,clean
stale-soft,6,67,2,7,835,7.0,7,0,0,0,0,clean
stale-soft,6,68,2,7,836,7.0,7,0,0,0,0,clean
stale-soft,6,69,2,7,837,7.0,7,0,0,0,0,clean
